"date","time","amazonID","exp_condition","isLeftRisky","indivOrGroup","riskDistributionId","groupSize","room","confirmationID","subjectNumber","round","choice","payoff","totalEarning","socialFreq_safe1","socialFreq_safe2","socialFreq_safe3","socialFreq_risky","behaviouralType","timeElapsed","latency","socialInfo_00","socialInfo_01","socialInfo_02","socialInfo_03","socialInfo_04","socialInfo_05","socialInfo_06","socialInfo_07","socialInfo_08","socialInfo_09","socialInfo_10","socialInfo_11","publicInfo_00","publicInfo_01","publicInfo_02","publicInfo_03","publicInfo_04","publicInfo_05","publicInfo_06","publicInfo_07","publicInfo_08","publicInfo_09","publicInfo_10","publicInfo_11","best_risky_choice","best_safe_choice","poor_safe_choice","third_option_choice","risky_choice","indivOrGroup_factor","riskDistributionId_factor","room2","choice_num","sub","group"
"2020-10-22","13:59:26","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,6,"sure1",148,747,1,1,1,1,"choice",8042,NA,"risky","sure2","sure3","sure1","","",NA,NA,NA,NA,NA,NA,26,119,110,155,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","13:59:30","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,7,"sure2",114,861,1,2,1,0,"choice",11756,NA,"sure1","sure2","sure3","sure2","","",NA,NA,NA,NA,NA,NA,148,109,89,126,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","13:59:34","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,8,"risky",450,1311,2,2,0,0,"choice",15093,NA,"sure2","sure2","sure1","sure1","","",NA,NA,NA,NA,NA,NA,122,114,159,173,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","13:59:38","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,9,"risky",51,1362,0,2,1,1,"choice",785,NA,"risky","sure2","sure2","sure3","","",NA,NA,NA,NA,NA,NA,450,128,119,113,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","13:59:41","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,10,"sure3",97,1459,1,2,0,1,"choice",3952,NA,"sure2","risky","sure1","sure2","","",NA,NA,NA,NA,NA,NA,108,51,144,135,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","13:59:45","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,11,"sure1",148,1607,0,2,2,0,"choice",7625,NA,"sure2","sure3","sure2","sure3","","",NA,NA,NA,NA,NA,NA,128,97,140,98,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","13:59:50","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,12,"sure3",99,1706,2,2,0,0,"choice",13118,NA,"sure2","sure1","sure1","sure2","","",NA,NA,NA,NA,NA,NA,118,143,148,121,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","13:59:53","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,13,"risky",419,2125,0,2,1,1,"choice",16119,NA,"sure2","risky","sure2","sure3","","",NA,NA,NA,NA,NA,NA,112,437,139,99,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","13:59:57","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,14,"sure2",125,2250,0,2,0,2,"choice",19426,NA,"risky","risky","sure2","sure2","","",NA,NA,NA,NA,NA,NA,411,419,131,109,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:0:0","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,15,"risky",59,2309,0,3,1,0,"choice",22351,NA,"sure2","sure2","sure2","sure3","","",NA,NA,NA,NA,NA,NA,119,125,128,88,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:5","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,16,"risky",428,2737,1,1,1,1,"choice",1746,NA,"risky","sure3","sure2","sure1","","",NA,NA,NA,NA,NA,NA,59,93,117,144,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:8","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,17,"sure3",93,2830,1,1,1,1,"choice",5075,NA,"sure1","risky","sure3","sure2","","",NA,NA,NA,NA,NA,NA,138,428,113,125,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:0:12","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,18,"risky",62,2892,1,1,2,0,"choice",8457,NA,"sure3","sure3","sure1","sure2","","",NA,NA,NA,NA,NA,NA,104,93,132,134,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:15","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,19,"risky",419,3311,2,1,0,1,"choice",12275,NA,"risky","sure1","sure1","sure2","","",NA,NA,NA,NA,NA,NA,62,143,144,140,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:19","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,20,"sure1",151,3462,0,1,0,3,"choice",16082,NA,"risky","risky","sure2","risky","","",NA,NA,NA,NA,NA,NA,432,419,125,437,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:0:23","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,21,"sure2",116,3578,1,2,0,1,"choice",19834,NA,"risky","sure1","sure2","sure2","","",NA,NA,NA,NA,NA,NA,411,151,131,140,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:0:26","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,22,"risky",61,3639,0,2,1,1,"choice",22746,NA,"risky","sure2","sure2","sure3","","",NA,NA,NA,NA,NA,NA,422,116,121,101,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:29","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,23,"sure3",91,3730,1,1,0,2,"choice",25794,NA,"risky","risky","sure2","sure1","","",NA,NA,NA,NA,NA,NA,421,61,124,143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:0:32","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,24,"risky",423,4153,1,1,1,1,"choice",28822,NA,"sure1","risky","sure3","sure2","","",NA,NA,NA,NA,NA,NA,150,424,91,128,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:36","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,25,"sure1",162,4315,0,1,1,2,"choice",33032,NA,"risky","risky","sure3","sure2","","",NA,NA,NA,NA,NA,NA,423,52,96,122,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:0:39","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,26,"sure2",112,4427,1,1,0,2,"choice",35817,NA,"risky","risky","sure1","sure2","","",NA,NA,NA,NA,NA,NA,31,423,162,126,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:0:43","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,27,"risky",421,4848,0,3,0,1,"choice",40097,NA,"sure2","sure2","risky","sure2","","",NA,NA,NA,NA,NA,NA,137,112,64,123,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:47","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,28,"sure3",111,4959,1,1,0,2,"choice",44032,NA,"risky","sure1","sure2","risky","","",NA,NA,NA,NA,NA,NA,57,146,120,421,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:0:50","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,29,"sure1",171,5130,0,1,2,1,"choice",46753,NA,"risky","sure2","sure3","sure3","","",NA,NA,NA,NA,NA,NA,33,123,87,111,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:0:53","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,30,"risky",53,5183,3,1,0,0,"choice",50178,NA,"sure1","sure1","sure1","sure2","","",NA,NA,NA,NA,NA,NA,171,150,146,114,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:0:57","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,31,"risky",47,5230,0,1,0,3,"choice",53585,NA,"risky","risky","risky","sure2","","",NA,NA,NA,NA,NA,NA,53,49,53,120,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:1","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,32,"risky",59,5289,0,1,1,2,"choice",4249,NA,"risky","sure3","sure2","risky","","",NA,NA,NA,NA,NA,NA,47,108,142,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:5","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,33,"risky",57,5346,1,1,0,2,"choice",8,NA,"risky","risky","sure1","sure2","","",NA,NA,NA,NA,NA,NA,59,41,155,141,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:9","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,34,"risky",425,5771,0,2,1,1,"choice",3619,NA,"sure2","sure2","risky","sure3","","",NA,NA,NA,NA,NA,NA,105,107,57,88,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:12","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,35,"sure3",100,5871,1,1,0,2,"choice",6900,NA,"risky","sure2","risky","sure1","","",NA,NA,NA,NA,NA,NA,425,109,53,159,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:1:15","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,36,"sure1",150,6021,1,1,2,0,"choice",10418,NA,"sure3","sure1","sure2","sure3","","",NA,NA,NA,NA,NA,NA,100,164,129,92,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:1:19","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,37,"risky",42,6063,3,1,0,0,"choice",13748,NA,"sure1","sure2","sure1","sure1","","",NA,NA,NA,NA,NA,NA,150,112,167,142,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:22","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,38,"sure2",115,6178,0,2,0,2,"choice",16741,NA,"risky","sure2","risky","sure2","","",NA,NA,NA,NA,NA,NA,42,123,47,132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:25","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,39,"sure2",119,6297,2,1,0,1,"choice",19813,NA,"sure2","sure1","risky","sure1","","",NA,NA,NA,NA,NA,NA,115,149,419,161,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:28","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,40,"sure2",114,6411,2,1,0,1,"choice",23380,NA,"sure2","risky","sure1","sure1","","",NA,NA,NA,NA,NA,NA,119,430,166,145,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:31","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,41,"sure2",132,6543,1,1,0,2,"choice",26444,NA,"risky","sure2","risky","sure1","","",NA,NA,NA,NA,NA,NA,27,114,54,139,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:35","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,42,"risky",415,6958,2,1,0,1,"choice",29757,NA,"sure2","sure1","sure1","risky","","",NA,NA,NA,NA,NA,NA,132,144,153,418,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:38","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,43,"sure2",117,7075,1,0,1,2,"choice",33277,NA,"risky","sure1","risky","sure3","","",NA,NA,NA,NA,NA,NA,415,144,58,96,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:42","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,44,"sure3",91,7166,2,1,1,0,"choice",36701,NA,"sure2","sure3","sure1","sure1","","",NA,NA,NA,NA,NA,NA,117,93,154,145,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:1:45","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,45,"sure1",144,7310,1,0,1,2,"choice",39765,NA,"sure1","risky","sure3","risky","","",NA,NA,NA,NA,NA,NA,148,51,91,43,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:1:48","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,46,"risky",51,7361,1,0,2,1,"choice",42805,NA,"sure1","sure3","risky","sure3","","",NA,NA,NA,NA,NA,NA,144,92,50,107,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:51","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,47,"risky",60,7421,1,2,0,1,"choice",46420,NA,"risky","sure2","sure1","sure2","","",NA,NA,NA,NA,NA,NA,51,114,140,115,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:1:55","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,48,"sure2",131,7552,2,0,0,2,"choice",49806,NA,"risky","sure1","sure1","risky","","",NA,NA,NA,NA,NA,NA,60,131,147,429,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:1:59","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,49,"risky",43,7595,2,1,1,0,"choice",53621,NA,"sure2","sure1","sure1","sure3","","",NA,NA,NA,NA,NA,NA,131,142,138,91,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:2","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,50,"sure2",109,7704,3,0,0,1,"choice",57462,NA,"risky","sure1","sure1","sure1","","",NA,NA,NA,NA,NA,NA,43,158,161,158,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:2:6","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,51,"risky",48,7752,2,1,1,0,"choice",60508,NA,"sure1","sure3","sure2","sure1","","",NA,NA,NA,NA,NA,NA,158,96,109,156,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:9","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,52,"risky",427,8179,2,0,0,2,"choice",64012,NA,"risky","risky","sure1","sure1","","",NA,NA,NA,NA,NA,NA,48,45,148,147,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:13","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,53,"sure1",141,8320,2,1,0,1,"choice",68036,NA,"risky","sure1","sure2","sure1","","",NA,NA,NA,NA,NA,NA,427,153,113,132,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:2:16","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,54,"sure2",124,8444,3,0,0,1,"choice",70651,NA,"sure1","sure1","sure1","risky","","",NA,NA,NA,NA,NA,NA,163,145,141,446,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:2:20","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,55,"risky",438,8882,1,1,1,1,"choice",74591,NA,"sure2","risky","sure3","sure1","","",NA,NA,NA,NA,NA,NA,124,430,90,149,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:24","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,56,"sure1",143,9025,2,0,0,2,"choice",79101,NA,"risky","sure1","risky","sure1","","",NA,NA,NA,NA,NA,NA,438,151,55,144,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:2:27","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,57,"sure3",100,9125,3,0,0,1,"choice",81629,NA,"sure1","risky","sure1","sure1","","",NA,NA,NA,NA,NA,NA,155,53,140,143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:2:30","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,58,"sure2",105,9230,2,0,2,0,"choice",84668,NA,"sure3","sure1","sure1","sure3","","",NA,NA,NA,NA,NA,NA,100,140,153,128,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:2:32","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,59,"risky",436,9666,2,2,0,0,"choice",87449,NA,"sure1","sure2","sure1","sure2","","",NA,NA,NA,NA,NA,NA,149,105,147,112,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:36","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,60,"sure1",149,9815,3,0,0,1,"choice",91229,NA,"risky","sure1","sure1","sure1","","",NA,NA,NA,NA,NA,NA,436,139,148,139,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","102_session_620",0,31,11
"2020-10-22","14:2:41","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,61,"risky",33,9848,3,0,1,0,"choice",95734,NA,"sure1","sure1","sure1","sure3","","",NA,NA,NA,NA,NA,NA,146,149,153,96,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:44","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,62,"risky",61,9909,1,0,0,3,"choice",98861,NA,"risky","risky","risky","sure1","","",NA,NA,NA,NA,NA,NA,33,39,433,161,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:47","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,63,"sure3",103,10012,2,0,0,2,"choice",101892,NA,"risky","sure1","risky","sure1","","",NA,NA,NA,NA,NA,NA,61,146,49,139,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 0","102_session_620",2,31,11
"2020-10-22","14:2:50","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,64,"risky",42,10054,1,0,2,1,"choice",105270,NA,"sure3","sure3","risky","sure1","","",NA,NA,NA,NA,NA,NA,103,101,394,156,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:2:54","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,65,"sure2",153,10207,1,1,0,2,"choice",108501,NA,"risky","sure1","sure2","risky","","",NA,NA,NA,NA,NA,NA,42,140,118,57,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:2:57","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,66,"risky",44,10251,2,1,0,1,"choice",111749,NA,"sure2","sure1","risky","sure1","","",NA,NA,NA,NA,NA,NA,153,152,422,147,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:3:0","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,67,"risky",422,10673,2,0,0,2,"choice",115061,NA,"risky","risky","sure1","sure1","","",NA,NA,NA,NA,NA,NA,44,428,148,156,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","102_session_620",3,31,11
"2020-10-22","14:3:3","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,68,"sure2",127,10800,3,0,0,1,"choice",118261,NA,"risky","sure1","sure1","sure1","","",NA,NA,NA,NA,NA,NA,422,153,146,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:3:6","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,69,"sure2",121,10921,2,1,1,0,"choice",120781,NA,"sure1","sure2","sure1","sure3","","",NA,NA,NA,NA,NA,NA,148,127,164,78,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","14:3:10","5bb756696322c5000159756c","binary_4ab","true",1,11,4,"102_session_620","jxjut55M-3N6s0HxAABt",2,70,"sure2",124,11045,1,1,0,2,"choice",124942,NA,"sure2","risky","sure1","risky","","",NA,NA,NA,NA,NA,NA,121,420,155,61,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","102_session_620",1,31,11
"2020-10-22","16:15:59","5bc88ebb210b02000116913a","binary_4ab","true",1,11,5,"96_session_600","PhMNVQZAwlwIxtIKAAAE",3,1,"sure1",146,146,0,0,0,0,"choice",9570,0,"-1","-1","-1","-1","-1","-1",NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","96_session_600",0,32,14
"2020-10-22","16:16:9","5bc88ebb210b02000116913a","binary_4ab","true",1,11,5,"96_session_600","PhMNVQZAwlwIxtIKAAAE",3,2,"sure2",108,254,1,4,0,0,"choice",19055,0,"sure2","sure2","sure1","sure2","sure2","",NA,NA,NA,NA,NA,NA,120,130,146,138,115,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 0","96_session_600",1,32,14
"2020-10-22","16:16:17","5bc88ebb210b02000116913a","binary_4ab","true",1,11,5,"96_session_600","PhMNVQZAwlwIxtIKAAAE",3,3,"risky",65,319,1,3,0,1,"choice",27588,0,"sure1","sure2","risky","sure2","sure2","",NA,NA,NA,NA,NA,NA,133,108,422,135,134,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","96_session_600",3,32,14
