date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,riskDistributionId,groupSize,room,confirmationID,subjectNumber,round,choice,payoff,totalEarning,socialFreq_safe,socialFreq_risky,behaviouralType,timeElapsed,latency,socialInfo_00,socialInfo_01,socialInfo_02,socialInfo_03,socialInfo_04,socialInfo_05,socialInfo_06,socialInfo_07,socialInfo_08,socialInfo_09,socialInfo_10,socialInfo_11,publicInfo_00,publicInfo_01,publicInfo_02,publicInfo_03,publicInfo_04,publicInfo_05,publicInfo_06,publicInfo_07,publicInfo_08,publicInfo_09,publicInfo_10,publicInfo_11
2020-8-20,9:42:12,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,11,risky,548,2060,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:12,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,8,sure,146,1191,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:14,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,47,sure,141,7267,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:14,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,5,sure,153,1333,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:14,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,5,sure,152,652,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:14,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,12,risky,53,2113,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:16,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,9,sure,141,1332,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:17,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,6,sure,151,803,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:17,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,13,risky,550,2663,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:17,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,48,sure,158,7425,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:19,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,10,sure,144,1476,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:19,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,7,sure,141,944,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:19,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,14,risky,46,2709,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:21,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,49,sure,145,7570,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:21,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,8,sure,145,1089,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:21,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,11,risky,543,2019,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:21,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,15,risky,46,2755,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:21,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,6,sure,153,1486,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:24,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,9,sure,154,1243,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:24,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,12,risky,48,2067,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:24,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,50,sure,151,7721,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:24,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,16,risky,51,2806,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:26,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,10,sure,150,1393,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:26,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,13,risky,55,2122,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:27,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,17,risky,50,2856,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:27,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,51,sure,154,7875,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:28,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,11,sure,152,1545,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:28,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,14,risky,51,2173,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:29,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,7,sure,154,1640,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:30,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,18,risky,49,2905,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:30,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,52,sure,146,8021,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:31,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,12,sure,150,1695,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:31,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,15,risky,53,2226,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:32,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,19,risky,548,3453,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:33,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,13,sure,150,1845,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:33,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,53,sure,157,8178,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:33,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,16,risky,556,2782,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:35,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,20,risky,46,3499,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:35,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,14,sure,149,1994,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:36,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,17,risky,543,3325,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:37,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,54,sure,144,8322,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:38,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,8,sure,156,1796,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:38,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,15,sure,144,2138,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:39,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,18,risky,556,3881,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:39,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,21,risky,555,4054,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:39,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,55,sure,138,8460,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:40,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,16,sure,151,2289,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:41,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,19,risky,51,3932,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:41,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,22,risky,45,4099,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:42,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,17,sure,148,2437,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:43,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,56,sure,154,8614,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:44,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,1,sure,147,147,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:44,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,20,risky,44,3976,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:44,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,23,risky,53,4152,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:45,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,18,sure,152,2589,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:46,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,57,sure,156,8770,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:46,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,9,sure,153,1949,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:47,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,21,sure,157,4133,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:47,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,19,sure,146,2735,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:48,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,24,risky,52,4204,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:47,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,2,risky,45,192,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:49,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,20,sure,154,2889,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:49,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,22,sure,156,4289,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:49,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,58,sure,147,8917,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:50,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,25,risky,59,4263,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:51,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,10,risky,554,2503,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:51,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,21,sure,150,3039,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:52,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,23,sure,149,4438,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:52,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,3,risky,50,242,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:52,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,59,sure,154,9071,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:53,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,26,risky,54,4317,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:53,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,22,sure,149,3188,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:54,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,24,sure,149,4587,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:55,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,4,sure,147,389,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:55,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,60,risky,46,9117,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:56,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,27,risky,54,4371,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:56,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,23,sure,142,3330,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:57,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,11,risky,43,2546,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:57,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,25,sure,153,4740,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:58,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,24,sure,156,3486,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:59,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,61,sure,153,9270,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:42:59,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,28,risky,44,4415,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:0,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,26,sure,151,4891,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:0,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,25,sure,137,3623,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:0,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,5,sure,149,538,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:1,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,12,sure,155,2701,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:2,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,62,sure,146,9416,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:2,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,27,sure,142,5033,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:2,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,29,risky,43,4458,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:3,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,26,sure,149,3772,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:4,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,6,sure,148,686,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:5,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,28,sure,148,5181,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:5,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,30,risky,47,4505,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:5,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,27,sure,149,3921,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:5,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,63,sure,144,9560,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:7,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,13,sure,152,2853,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:7,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,29,sure,147,5328,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:7,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,28,sure,151,4072,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:7,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,31,risky,53,4558,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:8,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,7,sure,152,838,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:8,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,64,sure,157,9717,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:9,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,30,risky,45,5373,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:9,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,29,sure,150,4222,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:11,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,65,sure,150,9867,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:12,5bcc762f77740000016a869c,binary,false,0,6,1,08200913_session_2007,HJL5G_DPSX8Y0UpxAAAG,1,8,sure,155,993,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:12,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,31,risky,47,5420,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:12,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,14,risky,48,2901,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:12,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,32,risky,49,4607,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:13,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,30,sure,146,4368,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:14,5991c4a8e339120001fb8c7e,binary,false,0,6,1,08200913_session_2006,d_q50Kq3rrR9HEjPAAAF,1,66,sure,145,10012,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:14,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,32,risky,51,5471,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:15,5de7ad0ca1a3fb7217ec3365,binary,false,0,6,1,08200913_session_2011,jKMky16LDkLcHMbeAAAK,1,33,risky,45,4652,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:15,5d73fb886f86080001e3176c,binary,true,0,6,1,08200913_session_2010,Q1-sc0vW7HYH9YQ-AAAJ,1,31,sure,148,4516,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:16,5de3d4fc1d61c93cd498bb92,binary,false,0,6,1,08200913_session_2008,nq3kR35Z392xOuREAAAH,1,15,sure,147,3048,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-8-20,9:43:16,5a798225b093f80001a76a70,binary,true,0,6,1,08200913_session_2009,bCKQ4OUoSva5CCEjAAAI,1,33,risky,557,6028,0,0,choice,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
