"date","time","amazonID","exp_condition","isLeftRisky","indivOrGroup","riskDistributionId","groupSize","room","confirmationID","subjectNumber","round","choice","payoff","totalEarning","socialFreq_safe1","socialFreq_safe2","socialFreq_safe3","socialFreq_risky","behaviouralType","timeElapsed","latency","socialInfo_00","socialInfo_01","socialInfo_02","socialInfo_03","socialInfo_04","socialInfo_05","socialInfo_06","socialInfo_07","socialInfo_08","socialInfo_09","socialInfo_10","socialInfo_11","publicInfo_00","publicInfo_01","publicInfo_02","publicInfo_03","publicInfo_04","publicInfo_05","publicInfo_06","publicInfo_07","publicInfo_08","publicInfo_09","publicInfo_10","publicInfo_11","best_risky_choice","best_safe_choice","poor_safe_choice","third_option_choice","risky_choice","indivOrGroup_factor","riskDistributionId_factor","room2","choice_num","sub"
"2020-10-22","18:24:24","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,54,"risky",37,8128,0,1,0,0,"choice",185332,0,"sure2","","","","","",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:24:27","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,55,"sure3",34,8162,0,0,0,1,"choice",188255,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-22","18:24:30","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,56,"risky",424,8586,0,0,1,0,"choice",191518,0,"sure3","","","","","",NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:24:33","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,57,"sure1",145,8731,0,0,0,1,"choice",195083,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,59
"2020-10-22","18:24:37","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,58,"sure3",251,8982,1,0,0,0,"choice",198404,0,"sure1","","","","","",NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-22","18:24:40","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,59,"risky",28,9010,0,0,1,0,"choice",201749,0,"sure3","","","","","",NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:24:44","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,60,"sure3",46,9056,0,0,0,1,"choice",205311,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-22","18:24:48","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,61,"risky",69,9125,0,0,1,0,"choice",209402,0,"sure3","","","","","",NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:24:51","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,62,"sure1",159,9284,0,0,0,1,"choice",212373,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,59
"2020-10-22","18:24:54","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,63,"sure3",244,9528,1,0,0,0,"choice",215540,0,"sure1","","","","","",NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-22","18:24:57","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,64,"sure3",41,9569,0,0,1,0,"choice",218931,0,"sure3","","","","","",NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-22","18:25:0","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,65,"sure2",126,9695,0,0,1,0,"choice",221338,0,"sure3","","","","","",NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,59
"2020-10-22","18:25:3","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,66,"risky",31,9726,0,1,0,0,"choice",224861,0,"sure2","","","","","",NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:25:6","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,67,"sure1",149,9875,0,0,0,1,"choice",228029,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,59
"2020-10-22","18:25:10","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,68,"risky",424,10299,1,0,0,0,"choice",231531,0,"sure1","","","","","",NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:25:13","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,69,"risky",60,10359,0,0,0,1,"choice",235003,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,59
"2020-10-22","18:25:17","5e5042d225baaf08693dec89","binary_4ab","true",0,12,1,"61_sessionIndiv_664","CKDSrSv7IJMG9o9dAAA1",1,70,"sure3",247,10606,0,0,0,1,"choice",238921,0,"risky","","","","","",NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Individual","Con: 2","Individual",2,59
"2020-10-14","13:37:48","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,1,"risky",36,36,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:37:52","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,2,"sure3",220,256,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:37:55","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,3,"sure1",138,394,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:37:59","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,4,"sure1",141,535,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:38:2","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,5,"sure3",229,764,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:5","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,6,"sure2",124,888,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:38:8","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,7,"sure3",213,1101,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:10","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,8,"sure3",29,1130,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:13","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,9,"risky",45,1175,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:38:16","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,10,"sure1",154,1329,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:38:19","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,11,"sure2",120,1449,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:38:23","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,12,"risky",433,1882,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:38:27","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,13,"risky",56,1938,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:38:30","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,14,"sure3",236,2174,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:33","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,15,"sure1",151,2325,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:38:36","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,16,"sure2",133,2458,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:38:39","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,17,"risky",51,2509,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:38:42","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,18,"sure3",243,2752,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:45","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,19,"sure1",132,2884,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:38:48","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,20,"sure3",49,2933,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:38:51","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,21,"sure2",115,3048,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:38:54","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,22,"risky",71,3119,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:38:56","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,23,"sure2",141,3260,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:38:59","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,24,"sure1",145,3405,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:2","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,25,"sure3",56,3461,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:5","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,26,"sure2",145,3606,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:39:7","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,27,"risky",41,3647,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:10","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,28,"sure1",136,3783,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:12","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,29,"sure1",160,3943,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:15","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,30,"sure3",41,3984,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:17","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,31,"sure3",49,4033,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:19","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,32,"risky",432,4465,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:22","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,33,"sure2",126,4591,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:39:24","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,34,"sure1",161,4752,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:27","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,35,"risky",53,4805,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:29","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,36,"sure1",150,4955,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:32","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,37,"risky",44,4999,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:34","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,38,"sure3",235,5234,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:37","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,39,"sure2",111,5345,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:39:40","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,40,"sure2",113,5458,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:39:42","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,41,"sure1",141,5599,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:39:45","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,42,"sure3",250,5849,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:48","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,43,"risky",43,5892,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:51","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,44,"sure2",113,6005,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:39:54","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,45,"risky",437,6442,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:39:57","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,46,"sure3",47,6489,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Individual","Con: 2","Individual",2,60
"2020-10-14","13:39:59","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,47,"sure1",155,6644,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Individual","Con: 2","Individual",0,60
"2020-10-14","13:40:2","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,48,"risky",435,7079,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
"2020-10-14","13:40:4","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,49,"sure2",101,7180,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Individual","Con: 2","Individual",1,60
"2020-10-14","13:40:6","5e514faa677c10178f72d490","binary_4ab","false",0,2,1,"3706_session_4014","ndFWrjsmCQguRpe9AAAO",1,50,"risky",420,7600,0,0,0,0,"choice",-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Individual","Con: 2","Individual",3,60
